date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,precipitation,wind_speed,humidity
2023-09-18,NYC,New York (Central Park),69.8,61.0,65.5,0.594,11.3,90
2023-09-19,NYC,New York (Central Park),73.6,56.1,63.9,0.0,13.0,69
2023-09-20,NYC,New York (Central Park),73.8,53.9,63.0,0.0,8.5,68
2023-09-21,NYC,New York (Central Park),72.5,52.7,62.0,0.0,7.6,70
2023-09-22,NYC,New York (Central Park),70.9,55.5,62.7,0.0,13.0,73
2023-09-23,NYC,New York (Central Park),61.2,55.9,58.8,1.295,18.1,87
2023-09-24,NYC,New York (Central Park),65.9,60.5,62.3,0.598,20.6,91
2023-09-25,NYC,New York (Central Park),62.4,57.5,60.2,0.638,18.8,90
2023-09-26,NYC,New York (Central Park),62.6,53.9,58.8,0.335,14.3,80
2023-09-27,NYC,New York (Central Park),63.4,48.8,56.5,0.0,11.3,67
2023-09-28,NYC,New York (Central Park),64.6,50.8,57.7,0.004,10.4,81
2023-09-29,NYC,New York (Central Park),61.9,55.5,58.8,3.693,14.7,93
2023-09-30,NYC,New York (Central Park),70.7,55.0,61.0,0.051,11.7,85
2023-10-01,NYC,New York (Central Park),76.5,57.7,66.0,0.0,11.0,76
2023-10-02,NYC,New York (Central Park),76.7,58.5,67.1,0.0,9.2,77
2023-10-03,NYC,New York (Central Park),80.4,54.2,66.6,0.0,6.1,82
2023-10-04,NYC,New York (Central Park),81.3,58.9,67.9,0.0,7.6,84
2023-10-05,NYC,New York (Central Park),74.9,54.8,64.0,0.0,10.2,88
2023-10-06,NYC,New York (Central Park),71.8,63.2,67.3,0.248,9.3,93
2023-10-07,NYC,New York (Central Park),69.1,52.7,62.1,2.169,17.2,88
2023-10-08,NYC,New York (Central Park),61.8,48.9,54.9,0.0,14.8,59
2023-10-09,NYC,New York (Central Park),59.9,45.2,52.4,0.004,14.4,63
2023-10-10,NYC,New York (Central Park),63.7,46.9,55.9,0.0,11.6,67
2023-10-11,NYC,New York (Central Park),68.5,45.9,57.1,0.0,8.3,70
2023-10-12,NYC,New York (Central Park),68.8,45.8,56.9,0.0,8.5,71
2023-10-13,NYC,New York (Central Park),63.2,47.7,54.8,0.0,8.5,66
2023-10-14,NYC,New York (Central Park),52.3,49.4,50.8,0.508,10.8,83
2023-10-15,NYC,New York (Central Park),61.4,48.2,53.4,0.031,15.0,69
2023-10-16,NYC,New York (Central Park),63.5,45.4,53.1,0.012,10.9,75
2023-10-17,NYC,New York (Central Park),62.2,46.9,53.6,0.008,7.7,78
2023-10-18,NYC,New York (Central Park),62.5,44.9,54.0,0.004,4.7,80
2023-10-19,NYC,New York (Central Park),64.1,44.3,54.8,0.0,10.9,80
2023-10-20,NYC,New York (Central Park),62.2,54.9,59.1,1.366,15.0,92
2023-10-21,NYC,New York (Central Park),63.2,54.3,57.8,0.22,15.8,81
2023-10-22,NYC,New York (Central Park),56.0,47.1,52.1,0.0,16.8,60
2023-10-23,NYC,New York (Central Park),61.0,45.0,50.9,0.0,13.8,67
2023-10-24,NYC,New York (Central Park),63.3,40.0,51.5,0.0,7.7,76
2023-10-25,NYC,New York (Central Park),71.0,46.3,58.1,0.0,8.7,67
2023-10-26,NYC,New York (Central Park),78.3,49.5,63.0,0.0,7.0,65
2023-10-27,NYC,New York (Central Park),76.2,55.1,63.9,0.0,10.5,69
2023-10-28,NYC,New York (Central Park),79.8,60.8,68.7,0.0,11.1,71
2023-10-29,NYC,New York (Central Park),58.7,50.1,53.9,1.37,11.7,82
2023-10-30,NYC,New York (Central Park),64.9,50.2,56.3,0.091,14.9,85
2023-10-31,NYC,New York (Central Park),51.1,42.9,48.0,0.008,11.2,60
2023-11-01,NYC,New York (Central Park),48.9,37.1,43.4,0.11,13.7,67
2023-11-02,NYC,New York (Central Park),49.1,32.6,40.2,0.0,7.6,64
2023-11-03,NYC,New York (Central Park),55.1,33.7,43.9,0.0,11.0,68
2023-11-04,NYC,New York (Central Park),58.6,39.1,48.0,0.0,7.8,71
2023-11-05,NYC,New York (Central Park),62.3,40.5,50.2,0.0,8.4,72
2023-11-06,NYC,New York (Central Park),53.5,39.0,46.5,0.0,8.3,72
2023-11-07,NYC,New York (Central Park),68.0,50.8,56.7,0.15,13.1,75
2023-11-08,NYC,New York (Central Park),49.9,39.8,44.8,0.0,11.9,56
2023-11-09,NYC,New York (Central Park),58.6,37.6,48.5,0.008,7.4,78
2023-11-10,NYC,New York (Central Park),50.9,42.0,46.6,0.008,10.1,76
2023-11-11,NYC,New York (Central Park),53.3,37.7,44.8,0.0,11.1,68
2023-11-12,NYC,New York (Central Park),44.6,31.6,37.1,0.0,8.4,69
2023-11-13,NYC,New York (Central Park),47.4,28.8,38.0,0.0,8.2,70
2023-11-14,NYC,New York (Central Park),51.3,36.3,43.2,0.0,17.0,69
2023-11-15,NYC,New York (Central Park),50.7,31.1,41.5,0.0,9.0,75
2023-11-16,NYC,New York (Central Park),63.5,37.5,48.6,0.0,7.7,71
2023-11-17,NYC,New York (Central Park),65.9,41.3,53.4,0.0,11.2,78
2023-11-18,NYC,New York (Central Park),55.2,37.6,49.1,0.063,15.2,68
2023-11-19,NYC,New York (Central Park),53.7,34.7,43.3,0.0,12.1,59
2023-11-20,NYC,New York (Central Park),44.3,30.9,37.3,0.0,10.2,56
2023-11-21,NYC,New York (Central Park),47.4,29.4,38.9,0.413,17.1,70
2023-11-22,NYC,New York (Central Park),57.1,46.5,51.7,1.016,23.1,84
2023-11-23,NYC,New York (Central Park),51.5,41.3,45.9,0.0,12.8,66
2023-11-24,NYC,New York (Central Park),48.9,30.9,40.9,0.0,14.3,59
2023-11-25,NYC,New York (Central Park),39.0,26.3,32.5,0.0,9.5,65
2023-11-26,NYC,New York (Central Park),52.9,27.2,40.3,0.335,22.1,81
2023-11-27,NYC,New York (Central Park),55.0,35.9,44.7,0.055,16.6,71
2023-11-28,NYC,New York (Central Park),38.1,29.0,33.2,0.0,17.4,43
2023-11-29,NYC,New York (Central Park),36.2,24.5,30.0,0.0,12.8,53
2023-11-30,NYC,New York (Central Park),48.6,27.5,37.7,0.0,10.7,58
2023-12-01,NYC,New York (Central Park),45.6,33.2,41.1,0.201,8.3,83
2023-12-02,NYC,New York (Central Park),61.1,42.1,48.0,0.0,9.4,91
2023-12-03,NYC,New York (Central Park),49.7,43.5,47.3,0.626,11.5,97
2023-12-04,NYC,New York (Central Park),51.0,39.8,45.0,0.0,12.4,76
2023-12-05,NYC,New York (Central Park),43.6,35.0,38.8,0.0,9.7,65
2023-12-06,NYC,New York (Central Park),40.7,28.4,34.6,0.004,12.9,66
2023-12-07,NYC,New York (Central Park),37.9,26.7,32.5,0.0,10.8,74
2023-12-08,NYC,New York (Central Park),48.2,28.8,37.8,0.0,7.1,82
2023-12-09,NYC,New York (Central Park),56.0,33.5,44.0,0.0,7.4,91
2023-12-10,NYC,New York (Central Park),61.5,42.5,54.0,1.469,18.6,93
2023-12-11,NYC,New York (Central Park),46.3,35.9,41.4,0.776,19.7,71
2023-12-12,NYC,New York (Central Park),42.6,28.3,35.9,0.0,11.5,63
2023-12-13,NYC,New York (Central Park),44.8,31.5,37.1,0.0,10.6,60
2023-12-14,NYC,New York (Central Park),39.9,27.2,33.1,0.0,8.6,62
2023-12-15,NYC,New York (Central Park),54.6,31.6,40.9,0.0,9.2,63
2023-12-16,NYC,New York (Central Park),52.4,39.5,43.9,0.0,7.6,68
2023-12-17,NYC,New York (Central Park),55.6,41.3,49.2,0.921,13.1,90
2023-12-18,NYC,New York (Central Park),59.9,40.4,52.0,3.094,31.4,82
2023-12-19,NYC,New York (Central Park),42.4,29.3,36.6,0.0,14.4,58
2023-12-20,NYC,New York (Central Park),45.2,26.2,34.5,0.0,10.5,59
2023-12-21,NYC,New York (Central Park),39.0,25.7,33.2,0.0,12.8,55
2023-12-22,NYC,New York (Central Park),36.7,22.1,28.2,0.0,7.7,60
2023-12-23,NYC,New York (Central Park),41.7,26.2,33.4,0.024,5.2,83
2023-12-24,NYC,New York (Central Park),46.7,35.3,39.6,0.0,4.7,91
2023-12-25,NYC,New York (Central Park),51.4,35.1,41.9,0.0,5.4,90
2023-12-26,NYC,New York (Central Park),45.2,36.9,40.4,0.0,4.0,98
2023-12-27,NYC,New York (Central Park),47.0,41.1,43.8,0.24,12.5,97
2023-12-28,NYC,New York (Central Park),52.5,47.5,49.5,1.606,15.9,94
2023-12-29,NYC,New York (Central Park),55.2,45.5,48.5,0.012,9.7,82
2023-12-30,NYC,New York (Central Park),46.1,34.6,41.0,0.004,15.7,69
2023-12-31,NYC,New York (Central Park),43.2,29.5,37.5,0.0,9.5,67
2024-01-01,NYC,New York (Central Park),45.2,30.9,37.7,0.004,9.1,75
2024-01-02,NYC,New York (Central Park),41.8,24.0,31.9,0.0,8.5,72
2024-01-03,NYC,New York (Central Park),46.1,29.0,35.1,0.0,8.9,72
2024-01-04,NYC,New York (Central Park),43.7,26.3,35.2,0.012,16.0,62
2024-01-05,NYC,New York (Central Park),37.1,22.8,28.7,0.0,11.4,60
2024-01-06,NYC,New York (Central Park),36.6,23.2,30.7,0.575,18.6,85
2024-01-07,NYC,New York (Central Park),37.2,31.7,34.5,0.268,15.7,90
2024-01-08,NYC,New York (Central Park),42.8,25.1,34.5,0.0,11.2,71
2024-01-09,NYC,New York (Central Park),55.7,24.0,38.9,1.571,34.2,87
2024-01-10,NYC,New York (Central Park),56.5,40.3,47.5,0.827,25.7,68
2024-01-11,NYC,New York (Central Park),45.9,32.1,39.8,0.004,13.8,63
2024-01-12,NYC,New York (Central Park),46.4,29.0,39.4,0.098,17.0,77
2024-01-13,NYC,New York (Central Park),57.8,33.9,47.6,0.768,21.7,68
2024-01-14,NYC,New York (Central Park),42.4,24.4,31.6,0.031,21.7,47
2024-01-15,NYC,New York (Central Park),30.2,21.3,25.6,0.043,7.0,48
2024-01-16,NYC,New York (Central Park),30.3,20.6,26.5,0.358,15.4,81
2024-01-17,NYC,New York (Central Park),24.2,15.9,20.0,0.0,14.4,50
2024-01-18,NYC,New York (Central Park),32.0,19.8,25.8,0.02,10.9,53
2024-01-19,NYC,New York (Central Park),30.2,24.0,27.4,0.098,11.1,71
2024-01-20,NYC,New York (Central Park),25.4,17.3,20.4,0.0,15.6,51
2024-01-21,NYC,New York (Central Park),29.5,18.2,22.9,0.0,14.2,52
2024-01-22,NYC,New York (Central Park),38.3,19.9,28.0,0.0,11.7,55
2024-01-23,NYC,New York (Central Park),39.3,30.0,34.0,0.087,11.2,70
2024-01-24,NYC,New York (Central Park),41.6,32.0,37.2,0.13,6.5,95
2024-01-25,NYC,New York (Central Park),50.7,44.0,47.1,0.24,13.5,97
2024-01-26,NYC,New York (Central Park),46.1,37.3,41.8,0.157,10.1,96
2024-01-27,NYC,New York (Central Park),46.8,36.4,41.2,0.0,7.7,84
2024-01-28,NYC,New York (Central Park),38.6,35.7,37.5,0.831,18.0,94
2024-01-29,NYC,New York (Central Park),41.8,30.9,36.6,0.024,16.2,74
2024-01-30,NYC,New York (Central Park),39.2,24.8,32.5,0.0,7.5,71
2024-01-31,NYC,New York (Central Park),39.4,28.8,35.1,0.004,7.2,76
2024-02-01,NYC,New York (Central Park),47.4,26.4,36.3,0.024,11.5,81
2024-02-02,NYC,New York (Central Park),42.5,34.0,38.2,0.236,14.3,83
2024-02-03,NYC,New York (Central Park),42.0,26.1,33.4,0.0,14.6,57
2024-02-04,NYC,New York (Central Park),45.3,25.3,33.5,0.0,9.4,58
2024-02-05,NYC,New York (Central Park),43.9,26.2,33.3,0.0,16.5,50
2024-02-06,NYC,New York (Central Park),41.6,23.1,31.2,0.0,11.7,53
2024-02-07,NYC,New York (Central Park),46.2,25.5,34.3,0.0,8.2,60
2024-02-08,NYC,New York (Central Park),49.6,25.9,36.3,0.0,6.7,70
2024-02-09,NYC,New York (Central Park),51.8,34.6,41.1,0.0,9.2,84
2024-02-10,NYC,New York (Central Park),60.1,36.2,47.5,0.008,9.7,82
2024-02-11,NYC,New York (Central Park),47.8,38.3,43.9,0.0,10.0,71
2024-02-12,NYC,New York (Central Park),48.3,28.7,38.6,0.0,7.1,72
2024-02-13,NYC,New York (Central Park),38.5,29.1,33.5,1.028,16.4,80
2024-02-14,NYC,New York (Central Park),32.3,24.8,28.4,0.0,16.2,59
2024-02-15,NYC,New York (Central Park),34.7,22.3,28.9,0.016,13.5,63
2024-02-16,NYC,New York (Central Park),37.7,26.0,32.5,0.004,17.2,60
2024-02-17,NYC,New York (Central Park),35.6,23.2,29.9,0.22,13.8,71
2024-02-18,NYC,New York (Central Park),38.2,20.3,28.0,0.0,15.9,59
2024-02-19,NYC,New York (Central Park),38.7,25.4,31.5,0.0,13.6,49
2024-02-20,NYC,New York (Central Park),36.3,20.4,27.1,0.0,8.2,53
2024-02-21,NYC,New York (Central Park),40.1,21.6,29.9,0.0,9.2,72
2024-02-22,NYC,New York (Central Park),43.7,23.2,33.9,0.024,11.7,81
2024-02-23,NYC,New York (Central Park),45.4,34.0,38.9,0.134,7.3,92
2024-02-24,NYC,New York (Central Park),41.7,24.6,35.2,0.0,12.4,55
2024-02-25,NYC,New York (Central Park),39.5,19.1,27.9,0.0,9.7,57
2024-02-26,NYC,New York (Central Park),52.2,28.0,38.0,0.051,8.9,76
2024-02-27,NYC,New York (Central Park),56.5,30.9,45.5,0.154,16.3,85
2024-02-28,NYC,New York (Central Park),62.3,42.8,55.8,0.72,20.4,88
2024-02-29,NYC,New York (Central Park),39.6,26.8,32.5,0.0,19.8,43
2024-03-01,NYC,New York (Central Park),42.5,23.1,33.4,0.0,11.8,59
2024-03-02,NYC,New York (Central Park),50.3,35.6,44.0,1.106,15.3,92
2024-03-03,NYC,New York (Central Park),65.0,43.0,52.4,0.0,10.1,79
2024-03-04,NYC,New York (Central Park),57.8,38.7,46.4,0.0,12.3,87
2024-03-05,NYC,New York (Central Park),46.2,40.8,43.2,0.839,13.2,96
2024-03-06,NYC,New York (Central Park),49.5,39.3,44.8,1.256,13.1,95
2024-03-07,NYC,New York (Central Park),54.2,40.6,48.7,0.15,17.0,78
2024-03-08,NYC,New York (Central Park),54.2,33.1,42.6,0.0,12.8,66
2024-03-09,NYC,New York (Central Park),46.1,38.2,41.3,1.854,19.3,85
2024-03-10,NYC,New York (Central Park),51.0,35.2,44.1,0.13,18.0,69
2024-03-11,NYC,New York (Central Park),49.1,33.7,40.8,0.0,28.7,41
2024-03-12,NYC,New York (Central Park),62.6,36.6,48.4,0.0,13.3,52
2024-03-13,NYC,New York (Central Park),59.7,36.1,47.8,0.0,9.4,70
2024-03-14,NYC,New York (Central Park),69.5,38.9,52.7,0.0,8.7,67
2024-03-15,NYC,New York (Central Park),69.5,45.4,57.8,0.0,13.7,62
2024-03-16,NYC,New York (Central Park),57.2,40.2,48.3,0.0,11.5,67
2024-03-17,NYC,New York (Central Park),59.4,44.8,50.9,0.028,17.7,57
2024-03-18,NYC,New York (Central Park),47.7,35.4,42.9,0.0,12.4,44
2024-03-19,NYC,New York (Central Park),44.7,32.6,38.0,0.02,16.8,52
2024-03-20,NYC,New York (Central Park),51.5,32.1,41.7,0.051,17.9,60
2024-03-21,NYC,New York (Central Park),41.1,25.3,32.6,0.0,17.8,41
2024-03-22,NYC,New York (Central Park),42.2,23.6,33.7,0.0,11.3,55
2024-03-23,NYC,New York (Central Park),48.4,32.5,41.3,2.583,20.2,88
2024-03-24,NYC,New York (Central Park),46.8,27.5,36.3,0.0,18.1,42
2024-03-25,NYC,New York (Central Park),50.3,29.2,39.3,0.0,11.8,52
2024-03-26,NYC,New York (Central Park),49.7,32.0,41.9,0.0,10.5,63
2024-03-27,NYC,New York (Central Park),50.4,40.0,44.9,0.012,7.9,81
2024-03-28,NYC,New York (Central Park),50.6,41.6,46.5,0.831,13.0,93
2024-03-29,NYC,New York (Central Park),54.2,38.0,44.7,0.004,20.0,43
2024-03-30,NYC,New York (Central Park),57.6,36.3,46.5,0.0,15.0,53
2024-03-31,NYC,New York (Central Park),59.8,39.8,50.1,0.008,12.3,61
2024-04-01,NYC,New York (Central Park),52.7,41.8,46.9,0.106,8.1,76
2024-04-02,NYC,New York (Central Park),47.0,42.5,44.2,0.693,13.0,92
2024-04-03,NYC,New York (Central Park),43.4,39.0,41.5,1.035,27.6,90
2024-04-04,NYC,New York (Central Park),47.6,35.3,41.1,0.244,22.3,76
2024-04-05,NYC,New York (Central Park),48.4,34.4,41.3,0.0,16.9,60
2024-04-06,NYC,New York (Central Park),52.0,37.8,44.0,0.008,16.7,58
2024-04-07,NYC,New York (Central Park),56.9,35.0,44.9,0.004,13.9,57
2024-04-08,NYC,New York (Central Park),63.5,34.8,48.4,0.0,8.1,63
2024-04-09,NYC,New York (Central Park),74.2,41.2,57.5,0.0,11.0,61
2024-04-10,NYC,New York (Central Park),60.6,46.9,53.9,0.051,10.1,80
2024-04-11,NYC,New York (Central Park),62.8,47.9,54.0,0.72,18.7,90
2024-04-12,NYC,New York (Central Park),66.2,53.6,59.3,0.76,23.8,75
2024-04-13,NYC,New York (Central Park),52.4,45.5,48.4,0.083,21.0,64
2024-04-14,NYC,New York (Central Park),70.7,42.9,57.5,0.051,14.6,52
2024-04-15,NYC,New York (Central Park),74.7,51.5,63.6,0.0,14.3,61
2024-04-16,NYC,New York (Central Park),68.2,45.2,57.2,0.0,10.8,50
2024-04-17,NYC,New York (Central Park),60.9,45.2,51.1,0.118,10.8,71
2024-04-18,NYC,New York (Central Park),48.2,42.1,46.6,0.075,15.1,84
2024-04-19,NYC,New York (Central Park),56.2,39.1,47.5,0.0,11.9,78
2024-04-20,NYC,New York (Central Park),67.1,44.4,54.5,0.067,17.1,64
2024-04-21,NYC,New York (Central Park),52.6,36.7,45.4,0.0,13.0,50
2024-04-22,NYC,New York (Central Park),58.1,36.5,47.5,0.0,10.8,54
2024-04-23,NYC,New York (Central Park),58.7,35.6,48.5,0.0,16.5,59
2024-04-24,NYC,New York (Central Park),68.6,47.0,55.4,0.059,18.2,56
2024-04-25,NYC,New York (Central Park),54.6,37.2,45.2,0.0,13.3,53
2024-04-26,NYC,New York (Central Park),58.6,35.3,46.5,0.0,11.6,65
2024-04-27,NYC,New York (Central Park),57.8,36.5,48.2,0.012,16.3,62
2024-04-28,NYC,New York (Central Park),72.8,48.0,60.0,0.02,10.4,76
2024-04-29,NYC,New York (Central Park),82.4,55.8,67.3,0.299,8.8,81
2024-04-30,NYC,New York (Central Park),71.2,50.7,58.5,0.106,9.8,82
2024-05-01,NYC,New York (Central Park),76.0,50.1,59.3,0.039,12.4,79
2024-05-02,NYC,New York (Central Park),81.7,50.1,65.0,0.016,13.9,65
2024-05-03,NYC,New York (Central Park),62.9,48.8,55.8,0.0,10.7,72
2024-05-04,NYC,New York (Central Park),63.4,46.1,52.8,0.0,12.8,76
2024-05-05,NYC,New York (Central Park),53.1,48.0,50.8,0.402,13.5,88
2024-05-06,NYC,New York (Central Park),72.1,52.7,61.7,0.031,6.7,88
2024-05-07,NYC,New York (Central Park),78.0,53.3,66.1,0.0,10.0,59
2024-05-08,NYC,New York (Central Park),86.4,60.5,72.6,0.031,16.0,63
2024-05-09,NYC,New York (Central Park),68.6,57.1,62.8,0.0,9.3,59
2024-05-10,NYC,New York (Central Park),54.8,48.3,50.3,0.425,13.7,82
2024-05-11,NYC,New York (Central Park),61.6,44.9,52.3,0.0,12.5,72
2024-05-12,NYC,New York (Central Park),56.0,47.3,50.7,0.28,8.6,79
2024-05-13,NYC,New York (Central Park),67.3,43.4,55.4,0.0,13.3,77
2024-05-14,NYC,New York (Central Park),71.7,49.5,61.3,0.177,12.4,81
2024-05-15,NYC,New York (Central Park),65.8,56.3,59.9,0.291,15.1,89
2024-05-16,NYC,New York (Central Park),65.3,57.5,61.1,0.157,17.3,86
2024-05-17,NYC,New York (Central Park),72.2,53.1,62.7,0.0,11.0,76
2024-05-18,NYC,New York (Central Park),72.1,55.6,61.7,0.071,9.5,78
2024-05-19,NYC,New York (Central Park),73.6,54.1,61.9,0.004,11.1,79
2024-05-20,NYC,New York (Central Park),76.4,51.7,61.5,0.0,11.4,81
2024-05-21,NYC,New York (Central Park),80.9,54.4,66.7,0.0,10.0,81
2024-05-22,NYC,New York (Central Park),83.2,60.2,71.4,0.0,13.9,73
2024-05-23,NYC,New York (Central Park),81.0,66.1,72.4,0.087,9.4,75
2024-05-24,NYC,New York (Central Park),83.2,60.8,72.2,0.0,11.1,60
2024-05-25,NYC,New York (Central Park),79.1,57.9,67.3,0.0,10.4,64
2024-05-26,NYC,New York (Central Park),79.2,59.8,68.3,0.008,9.9,86
2024-05-27,NYC,New York (Central Park),72.0,62.4,66.3,1.551,16.1,95
2024-05-28,NYC,New York (Central Park),80.0,62.3,71.0,0.0,16.5,68
2024-05-29,NYC,New York (Central Park),75.9,57.0,65.9,0.551,9.8,71
2024-05-30,NYC,New York (Central Park),70.4,56.9,63.1,0.059,12.7,66
2024-05-31,NYC,New York (Central Park),75.4,55.1,64.9,0.0,11.5,46
2024-06-01,NYC,New York (Central Park),81.6,56.9,69.5,0.0,9.4,43
2024-06-02,NYC,New York (Central Park),81.2,58.6,70.0,0.0,13.0,56
2024-06-03,NYC,New York (Central Park),85.0,63.5,74.0,0.0,10.7,63
2024-06-04,NYC,New York (Central Park),78.5,61.0,69.4,0.0,10.9,76
2024-06-05,NYC,New York (Central Park),79.5,58.9,68.5,0.591,14.4,86
2024-06-06,NYC,New York (Central Park),81.8,66.7,73.4,1.323,17.1,84
2024-06-07,NYC,New York (Central Park),83.0,63.3,72.7,0.016,13.5,62
2024-06-08,NYC,New York (Central Park),77.0,60.3,68.6,0.0,15.9,54
2024-06-09,NYC,New York (Central Park),76.7,59.2,68.2,0.0,15.0,60
2024-06-10,NYC,New York (Central Park),75.3,58.3,66.6,0.0,10.8,54
2024-06-11,NYC,New York (Central Park),73.6,57.1,65.8,0.004,6.4,66
2024-06-12,NYC,New York (Central Park),77.1,58.0,67.3,0.0,9.3,67
2024-06-13,NYC,New York (Central Park),84.1,56.9,71.4,0.0,18.1,65
2024-06-14,NYC,New York (Central Park),84.8,66.6,72.9,0.913,9.5,78
2024-06-15,NYC,New York (Central Park),80.4,62.3,70.6,0.0,12.7,60
2024-06-16,NYC,New York (Central Park),75.6,57.4,66.2,0.0,10.9,62
2024-06-17,NYC,New York (Central Park),85.3,61.3,73.0,0.0,16.0,72
2024-06-18,NYC,New York (Central Park),85.7,68.6,76.9,0.0,13.8,68
2024-06-19,NYC,New York (Central Park),87.9,67.9,76.6,0.0,15.0,64
2024-06-20,NYC,New York (Central Park),92.0,67.9,79.6,0.0,12.9,60
2024-06-21,NYC,New York (Central Park),95.1,72.8,81.6,0.15,9.7,62
2024-06-22,NYC,New York (Central Park),92.9,71.3,80.2,0.114,9.8,74
2024-06-23,NYC,New York (Central Park),95.6,72.6,84.2,0.016,16.6,61
2024-06-24,NYC,New York (Central Park),79.6,71.3,76.3,0.0,23.2,53
2024-06-25,NYC,New York (Central Park),91.9,68.1,79.1,0.0,13.2,42
2024-06-26,NYC,New York (Central Park),95.2,73.4,82.1,0.02,15.8,55
2024-06-27,NYC,New York (Central Park),85.9,67.9,76.1,0.35,12.6,61
2024-06-28,NYC,New York (Central Park),77.9,59.6,67.8,0.0,12.8,50
2024-06-29,NYC,New York (Central Park),79.6,64.0,73.2,0.067,20.2,78
2024-06-30,NYC,New York (Central Park),91.6,67.1,78.3,1.264,16.4,83
2024-07-01,NYC,New York (Central Park),79.2,61.6,70.7,0.008,14.9,59
2024-07-02,NYC,New York (Central Park),82.6,61.3,72.2,0.0,9.6,55
2024-07-03,NYC,New York (Central Park),81.6,63.0,72.4,0.0,15.7,57
2024-07-04,NYC,New York (Central Park),86.3,66.6,76.0,0.154,11.3,70
2024-07-05,NYC,New York (Central Park),89.4,71.3,79.0,0.157,10.9,83
2024-07-06,NYC,New York (Central Park),90.4,72.5,81.7,0.035,9.9,78
2024-07-07,NYC,New York (Central Park),89.9,73.6,81.6,0.035,8.5,71
2024-07-08,NYC,New York (Central Park),90.6,73.9,80.2,0.0,9.9,77
2024-07-09,NYC,New York (Central Park),88.5,72.1,80.7,0.004,14.3,80
2024-07-10,NYC,New York (Central Park),88.6,76.2,81.7,0.059,20.6,76
2024-07-11,NYC,New York (Central Park),93.3,73.7,81.6,0.189,16.6,66
2024-07-12,NYC,New York (Central Park),84.4,70.7,76.8,0.669,12.8,78
2024-07-13,NYC,New York (Central Park),86.4,71.2,77.2,1.224,12.0,83
2024-07-14,NYC,New York (Central Park),88.1,70.8,79.7,0.039,9.7,77
2024-07-15,NYC,New York (Central Park),94.0,73.7,83.3,0.02,13.1,70
2024-07-16,NYC,New York (Central Park),93.1,73.1,83.3,0.031,15.2,65
2024-07-17,NYC,New York (Central Park),89.0,73.2,80.1,1.441,10.5,79
2024-07-18,NYC,New York (Central Park),86.1,70.4,77.2,0.012,10.0,68
2024-07-19,NYC,New York (Central Park),82.7,64.0,73.9,0.0,9.7,57
2024-07-20,NYC,New York (Central Park),82.6,63.8,74.7,0.035,11.0,69
2024-07-21,NYC,New York (Central Park),87.7,67.0,77.9,0.0,13.5,66
2024-07-22,NYC,New York (Central Park),82.1,69.7,75.8,0.173,12.4,79
2024-07-23,NYC,New York (Central Park),83.8,69.8,75.5,0.098,5.3,83
2024-07-24,NYC,New York (Central Park),84.4,69.8,75.3,0.394,9.0,85
2024-07-25,NYC,New York (Central Park),86.0,68.4,76.3,0.0,10.2,70
2024-07-26,NYC,New York (Central Park),83.7,64.6,74.2,0.0,11.9,51
2024-07-27,NYC,New York (Central Park),85.3,63.4,75.1,0.0,7.6,58
2024-07-28,NYC,New York (Central Park),87.7,64.7,75.5,0.0,11.6,62
2024-07-29,NYC,New York (Central Park),83.9,70.7,76.2,0.161,10.4,77
2024-07-30,NYC,New York (Central Park),87.9,70.4,78.7,0.0,17.1,74
2024-07-31,NYC,New York (Central Park),89.0,73.4,78.0,0.531,10.5,81
2024-08-01,NYC,New York (Central Park),94.0,68.7,81.4,0.0,9.5,71
2024-08-02,NYC,New York (Central Park),91.4,73.8,80.3,0.157,15.6,78
2024-08-03,NYC,New York (Central Park),91.6,74.3,79.9,0.449,9.6,81
2024-08-04,NYC,New York (Central Park),82.7,73.5,76.1,0.189,9.6,87
2024-08-05,NYC,New York (Central Park),89.1,69.7,79.8,0.0,12.0,69
2024-08-06,NYC,New York (Central Park),89.3,71.0,77.8,1.461,10.3,81
2024-08-07,NYC,New York (Central Park),71.7,65.4,69.0,0.862,12.4,87
2024-08-08,NYC,New York (Central Park),73.1,65.2,69.1,0.394,13.7,88
2024-08-09,NYC,New York (Central Park),82.5,71.3,76.3,0.949,27.0,89
2024-08-10,NYC,New York (Central Park),84.2,70.8,77.0,0.043,11.0,70
2024-08-11,NYC,New York (Central Park),81.7,65.2,73.1,0.0,12.4,61
2024-08-12,NYC,New York (Central Park),78.7,61.6,70.9,0.016,11.8,65
2024-08-13,NYC,New York (Central Park),80.7,61.7,70.7,0.0,8.2,66
2024-08-14,NYC,New York (Central Park),82.5,64.1,73.0,0.0,8.7,66
2024-08-15,NYC,New York (Central Park),85.7,63.3,74.8,0.0,6.2,66
2024-08-16,NYC,New York (Central Park),85.7,65.6,75.2,0.0,10.6,73
2024-08-17,NYC,New York (Central Park),79.3,69.3,73.6,0.35,14.3,85
2024-08-18,NYC,New York (Central Park),77.7,68.4,72.4,1.079,14.9,89
2024-08-19,NYC,New York (Central Park),82.6,66.0,72.8,0.402,12.2,85
2024-08-20,NYC,New York (Central Park),72.0,60.3,65.7,0.0,14.0,59
2024-08-21,NYC,New York (Central Park),72.4,55.6,64.0,0.0,12.6,59
2024-08-22,NYC,New York (Central Park),75.6,55.6,66.1,0.0,10.6,63
