date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,pressure_msl,wind_speed,wind_direction,wind_gusts,precipitation,rain,humidity,dewpoint,cloudcover,sunshine_hours,wind_from_north,wind_from_south,wind_from_east,wind_from_west,pressure_change_24h,temp_range
2021-04-25,NYC,New York (Central Park),61.9,47.6,53.5,1007.4,13.7,340,23.7,0.5,0.5,72,44.2,76,4.847163888888889,1,0,0,0,-7.2000000000000455,14.299999999999997
2021-04-26,NYC,New York (Central Park),56.7,38.6,48.0,1016.3,17.0,311,32.7,0.0,0.0,46,27.1,14,12.757969444444445,0,0,0,1,8.899999999999977,18.1
2021-04-27,NYC,New York (Central Park),58.7,39.6,49.9,1017.5,9.5,161,21.3,0.0,0.0,54,33.0,53,12.040575,0,1,0,0,1.2000000000000455,19.1
2021-04-28,NYC,New York (Central Park),79.0,46.1,62.0,1010.3,9.5,129,21.5,0.0,0.0,73,52.6,91,11.312458333333334,0,0,1,0,-7.2000000000000455,32.9
2021-04-29,NYC,New York (Central Park),72.5,55.1,64.5,1004.1,15.9,203,31.5,0.15,0.15,83,59.3,98,1.7655777777777777,0,1,0,0,-6.199999999999932,17.4
2021-04-30,NYC,New York (Central Park),66.8,44.4,59.3,998.9,22.9,291,51.0,0.016,0.016,55,42.1,39,12.893452777777778,0,0,0,1,-5.2000000000000455,22.4
2021-05-01,NYC,New York (Central Park),63.2,41.0,51.7,1010.6,19.7,300,39.4,0.0,0.0,47,31.0,39,12.980547222222222,0,0,0,1,11.700000000000045,22.200000000000003
2021-05-02,NYC,New York (Central Park),79.4,53.5,64.8,1007.9,14.3,254,27.3,0.0,0.0,49,44.8,73,11.741516666666666,0,0,0,1,-2.7000000000000455,25.900000000000006
2021-05-03,NYC,New York (Central Park),60.5,52.4,56.8,1010.4,9.0,56,29.3,0.295,0.295,79,49.9,98,1.0,0,0,1,0,2.5,8.100000000000001
2021-05-04,NYC,New York (Central Park),71.9,51.9,58.5,1007.1,11.8,80,26.6,0.48,0.48,87,54.3,96,6.108966666666666,0,0,1,0,-3.2999999999999545,20.000000000000007
2021-05-05,NYC,New York (Central Park),59.2,51.4,54.2,1006.8,13.3,3,26.4,0.358,0.358,92,51.7,90,0.2942444444444444,1,0,0,0,-0.3000000000000682,7.800000000000004
2021-05-06,NYC,New York (Central Park),63.2,47.6,55.1,1013.3,14.0,314,27.1,0.0,0.0,54,38.0,44,12.158072222222222,0,0,0,1,6.5,15.600000000000001
2021-05-07,NYC,New York (Central Park),61.5,45.8,53.4,1012.6,9.8,80,20.1,0.0,0.0,60,39.3,85,12.483580555555555,0,0,1,0,-0.6999999999999318,15.700000000000003
2021-05-08,NYC,New York (Central Park),52.9,45.2,49.6,1011.8,10.9,145,22.6,0.169,0.169,78,42.7,76,6.128330555555556,0,1,0,0,-0.8000000000000682,7.699999999999996
2021-05-09,NYC,New York (Central Park),62.1,42.4,50.7,1015.7,11.7,243,24.2,0.366,0.366,73,41.4,72,8.093005555555555,0,0,0,1,3.900000000000091,19.700000000000003
2021-05-10,NYC,New York (Central Park),58.7,46.9,52.2,1011.9,11.7,334,36.2,0.102,0.102,75,43.8,86,2.6176222222222223,1,0,0,0,-3.800000000000068,11.800000000000004
2021-05-11,NYC,New York (Central Park),62.0,46.8,53.7,1017.2,16.8,294,31.8,0.0,0.0,54,36.6,63,12.390827777777778,0,0,0,1,5.300000000000068,15.200000000000003
2021-05-12,NYC,New York (Central Park),64.1,42.5,53.3,1021.1,12.4,317,25.5,0.0,0.0,53,36.2,13,13.417791666666668,1,0,0,0,3.8999999999999773,21.599999999999994
2021-05-13,NYC,New York (Central Park),66.4,45.0,56.6,1022.6,8.9,310,17.0,0.0,0.0,49,36.6,10,13.448719444444444,0,0,0,1,1.5,21.400000000000006
2021-05-14,NYC,New York (Central Park),70.8,45.5,59.7,1023.0,8.9,274,15.7,0.0,0.0,51,39.9,18,13.479172222222221,0,0,0,1,0.39999999999997726,25.299999999999997
2021-05-15,NYC,New York (Central Park),72.2,47.6,61.5,1023.6,7.8,230,14.8,0.0,0.0,53,42.6,30,13.509119444444446,0,0,0,1,0.6000000000000227,24.6
2021-05-16,NYC,New York (Central Park),72.2,51.2,61.6,1024.2,14.8,264,28.6,0.004,0.004,56,45.0,81,11.989075,0,0,0,1,0.6000000000000227,21.0
2021-05-17,NYC,New York (Central Park),73.2,49.4,61.9,1025.3,11.0,224,22.4,0.0,0.0,59,46.3,18,13.567375,0,1,0,0,1.099999999999909,23.800000000000004
2021-05-18,NYC,New York (Central Park),79.0,52.2,66.9,1025.3,9.6,263,18.1,0.0,0.0,50,46.4,27,13.474844444444445,0,0,0,1,0.0,26.799999999999997
2021-05-19,NYC,New York (Central Park),82.8,56.5,69.5,1025.6,12.2,345,25.1,0.0,0.0,54,50.1,14,13.623241666666667,1,0,0,0,0.2999999999999545,26.299999999999997
2021-05-20,NYC,New York (Central Park),71.9,54.3,62.2,1031.3,11.8,149,23.7,0.0,0.0,61,46.8,54,13.650194444444443,0,1,0,0,5.7000000000000455,17.60000000000001
2021-05-21,NYC,New York (Central Park),74.9,52.4,63.9,1031.2,11.9,174,23.9,0.0,0.0,64,50.3,36,13.67645277777778,0,1,0,0,-0.09999999999990905,22.500000000000007
2021-05-22,NYC,New York (Central Park),86.9,61.7,75.7,1021.1,11.9,303,22.6,0.0,0.0,53,56.3,79,10.967130555555554,0,0,0,1,-10.100000000000023,25.200000000000003
2021-05-23,NYC,New York (Central Park),88.5,66.0,76.8,1013.9,17.7,324,33.8,0.0,0.0,58,60.3,73,13.577102777777778,1,0,0,0,-7.2000000000000455,22.5
2021-05-24,NYC,New York (Central Park),64.1,56.6,60.5,1024.7,13.9,135,25.7,0.0,0.0,56,44.5,72,9.92113611111111,0,1,0,0,10.800000000000068,7.499999999999993
2021-05-25,NYC,New York (Central Park),71.3,55.4,63.7,1023.1,15.1,183,29.8,0.0,0.0,64,51.3,71,10.792786111111111,0,1,0,0,-1.6000000000000227,15.899999999999999
2021-05-26,NYC,New York (Central Park),85.1,63.2,73.7,1015.3,14.5,211,28.4,0.028,0.028,73,64.1,55,12.848769444444445,0,1,0,0,-7.800000000000068,21.89999999999999
2021-05-27,NYC,New York (Central Park),81.3,63.1,72.2,1013.7,14.6,318,26.2,0.071,0.071,59,54.8,36,13.799827777777777,1,0,0,0,-1.599999999999909,18.199999999999996
2021-05-28,NYC,New York (Central Park),66.9,50.7,58.2,1016.3,16.2,63,30.4,1.169,1.169,64,45.0,83,6.888805555555556,0,0,1,0,2.599999999999909,16.200000000000003
2021-05-29,NYC,New York (Central Park),51.8,47.3,49.5,1016.6,18.6,39,35.3,0.807,0.807,85,45.1,100,0.0,1,0,0,0,0.3000000000000682,4.5
2021-05-30,NYC,New York (Central Park),52.7,47.3,49.7,1021.0,17.5,21,32.4,0.539,0.539,89,46.7,100,0.0,1,0,0,0,4.399999999999977,5.400000000000006
2021-05-31,NYC,New York (Central Park),68.6,48.9,57.5,1022.3,13.0,316,25.3,0.024,0.024,73,48.1,79,6.295958333333333,1,0,0,0,1.2999999999999545,19.699999999999996
2021-06-01,NYC,New York (Central Park),74.2,49.5,62.5,1024.1,11.0,219,19.9,0.0,0.0,72,52.5,92,10.590130555555556,0,1,0,0,1.7999999999999545,24.700000000000003
2021-06-02,NYC,New York (Central Park),72.2,55.3,63.2,1023.2,10.4,173,21.7,0.0,0.0,78,55.9,94,8.651861111111112,0,1,0,0,-0.8999999999998636,16.900000000000006
2021-06-03,NYC,New York (Central Park),73.4,55.8,64.4,1017.0,8.5,167,24.2,0.5,0.5,91,61.8,98,4.729816666666666,0,1,0,0,-6.2000000000000455,17.60000000000001
2021-06-04,NYC,New York (Central Park),77.6,63.2,69.2,1012.9,11.1,237,23.5,0.224,0.224,87,65.0,75,4.985305555555555,0,0,0,1,-4.100000000000023,14.399999999999991
2021-06-05,NYC,New York (Central Park),88.3,63.1,75.5,1013.2,13.0,248,27.3,0.0,0.0,70,63.9,13,13.901691666666666,0,0,0,1,0.3000000000000682,25.199999999999996
2021-06-06,NYC,New York (Central Park),87.7,67.9,78.3,1016.6,10.3,220,20.1,0.0,0.0,65,65.3,19,13.911691666666666,0,1,0,0,3.3999999999999773,19.799999999999997
2021-06-07,NYC,New York (Central Park),87.8,69.3,77.6,1018.1,10.3,203,21.7,0.004,0.004,78,70.0,55,12.734683333333333,0,1,0,0,1.5,18.5
2021-06-08,NYC,New York (Central Park),86.2,71.6,77.3,1016.9,10.3,217,21.5,0.232,0.232,86,72.6,85,9.034541666666666,0,1,0,0,-1.2000000000000455,14.600000000000009
2021-06-09,NYC,New York (Central Park),86.3,70.5,78.1,1015.0,8.1,292,17.4,0.043,0.043,81,71.2,76,13.429241666666666,0,0,0,1,-1.8999999999999773,15.799999999999997
2021-06-10,NYC,New York (Central Park),80.1,61.5,72.2,1016.3,13.0,82,25.1,0.0,0.0,63,58.2,59,13.947908333333334,0,0,1,0,1.2999999999999545,18.599999999999994
2021-06-11,NYC,New York (Central Park),69.3,59.5,64.0,1015.2,8.2,97,16.8,0.055,0.055,70,53.8,85,4.626063888888889,0,0,1,0,-1.099999999999909,9.799999999999997
2021-06-12,NYC,New York (Central Park),70.1,61.4,65.3,1011.2,9.6,115,19.5,0.008,0.008,80,58.7,77,6.290275,0,0,1,0,-4.0,8.699999999999996
2021-06-13,NYC,New York (Central Park),75.0,58.9,66.0,1012.8,11.0,184,22.1,0.008,0.008,77,58.1,64,10.544363888888888,0,1,0,0,1.599999999999909,16.1
2021-06-14,NYC,New York (Central Park),70.5,63.5,66.4,1010.2,13.1,153,30.2,0.854,0.854,85,61.7,77,9.210297222222222,0,1,0,0,-2.599999999999909,7.0
2021-06-15,NYC,New York (Central Park),77.2,63.2,69.5,1007.4,11.0,297,21.0,0.039,0.039,73,59.3,40,12.982863888888888,0,0,0,1,-2.800000000000068,14.0
2021-06-16,NYC,New York (Central Park),73.6,59.2,66.8,1011.0,12.5,318,24.8,0.0,0.0,56,49.1,12,13.988244444444444,1,0,0,0,3.6000000000000227,14.399999999999991
2021-06-17,NYC,New York (Central Park),74.9,53.8,65.2,1015.1,8.3,309,17.0,0.0,0.0,54,47.0,16,13.993152777777777,0,0,0,1,4.100000000000023,21.10000000000001
2021-06-18,NYC,New York (Central Park),81.3,56.9,69.9,1014.6,12.7,208,25.1,0.0,0.0,57,52.9,54,11.063805555555554,0,1,0,0,-0.5,24.4
2021-06-19,NYC,New York (Central Park),88.7,67.0,75.4,1008.4,13.1,246,23.7,0.047,0.047,66,62.4,96,9.813391666666666,0,0,0,1,-6.2000000000000455,21.700000000000003
2021-06-20,NYC,New York (Central Park),83.6,63.2,73.8,1009.0,12.1,209,24.8,0.012,0.012,77,65.6,38,14.0,0,1,0,0,0.6000000000000227,20.39999999999999
2021-06-21,NYC,New York (Central Park),82.4,71.1,76.4,1005.3,15.1,183,29.1,0.024,0.024,84,71.0,75,13.168644444444444,0,1,0,0,-3.7000000000000455,11.300000000000011
2021-06-22,NYC,New York (Central Park),75.5,58.1,68.2,1007.2,13.8,307,26.8,0.331,0.331,84,63.2,91,4.1521027777777775,0,0,0,1,1.900000000000091,17.4
2021-06-23,NYC,New York (Central Park),73.5,54.0,64.2,1021.3,9.7,307,19.7,0.0,0.0,58,47.8,28,14.0,0,0,0,1,14.099999999999909,19.5
2021-06-24,NYC,New York (Central Park),73.7,56.3,65.6,1027.8,12.2,138,24.8,0.0,0.0,66,53.0,25,14.0,0,1,0,0,6.5,17.400000000000006
2021-06-25,NYC,New York (Central Park),76.4,60.0,67.4,1025.3,13.0,151,25.5,0.0,0.0,77,59.2,73,13.900936111111111,0,1,0,0,-2.5,16.400000000000006
2021-06-26,NYC,New York (Central Park),79.6,65.5,73.1,1023.0,14.7,182,32.9,0.051,0.051,87,68.8,91,13.306650000000001,0,1,0,0,-2.2999999999999545,14.099999999999994
2021-06-27,NYC,New York (Central Park),84.6,72.0,78.2,1021.2,12.2,196,28.2,0.02,0.02,80,71.4,82,10.786969444444443,0,1,0,0,-1.7999999999999545,12.599999999999994
2021-06-28,NYC,New York (Central Park),90.1,73.1,81.6,1022.0,12.4,212,23.5,0.0,0.0,72,71.5,63,13.977616666666666,0,1,0,0,0.7999999999999545,17.0
2021-06-29,NYC,New York (Central Park),92.1,75.2,83.5,1021.2,12.1,231,24.8,0.028,0.028,71,72.9,16,14.0,0,0,0,1,-0.7999999999999545,16.89999999999999
2021-06-30,NYC,New York (Central Park),95.4,76.7,85.6,1014.9,12.8,246,23.0,0.004,0.004,63,70.4,23,14.0,0,0,0,1,-6.300000000000068,18.700000000000003
2021-07-01,NYC,New York (Central Park),82.1,71.9,76.5,1010.7,6.6,278,20.6,1.016,1.016,80,69.6,73,7.424716666666667,0,0,0,1,-4.199999999999932,10.199999999999989
2021-07-02,NYC,New York (Central Park),75.8,63.9,71.4,1007.0,12.9,324,23.3,1.28,1.28,89,67.8,100,1.86985,1,0,0,0,-3.7000000000000455,11.899999999999999
2021-07-03,NYC,New York (Central Park),66.7,61.8,63.6,1008.9,14.9,46,29.3,0.496,0.496,88,59.7,98,5.041202777777778,0,0,1,0,1.8999999999999773,4.900000000000006
2021-07-04,NYC,New York (Central Park),76.3,60.4,68.6,1012.2,7.3,304,16.8,0.055,0.055,77,60.6,39,13.99221388888889,0,0,0,1,3.300000000000068,15.899999999999999
2021-07-05,NYC,New York (Central Park),79.5,63.2,72.8,1016.6,11.7,150,21.5,0.028,0.028,82,66.6,29,13.983302777777778,0,1,0,0,4.399999999999977,16.299999999999997
2021-07-06,NYC,New York (Central Park),92.4,71.4,79.6,1014.6,13.5,231,30.9,0.11,0.11,73,69.4,84,13.855277777777777,0,0,0,1,-2.0,21.0
2021-07-07,NYC,New York (Central Park),88.5,71.9,80.1,1013.6,10.8,216,23.5,0.031,0.031,80,73.0,23,13.961458333333333,0,1,0,0,-1.0,16.599999999999994
2021-07-08,NYC,New York (Central Park),83.0,70.4,75.8,1014.7,10.5,126,30.0,0.63,0.63,88,71.8,93,7.340408333333333,0,0,1,0,1.1000000000000227,12.599999999999994
2021-07-09,NYC,New York (Central Park),85.7,71.6,76.3,1009.8,19.3,337,34.7,1.343,1.343,82,69.8,82,7.813133333333333,1,0,0,0,-4.900000000000091,14.100000000000009
2021-07-10,NYC,New York (Central Park),77.8,69.3,73.7,1014.9,9.0,3,18.6,0.02,0.02,83,67.9,48,13.913127777777778,1,0,0,0,5.100000000000023,8.5
2021-07-11,NYC,New York (Central Park),76.7,67.7,72.6,1018.7,9.8,138,21.9,0.106,0.106,88,68.8,91,5.5657250000000005,0,1,0,0,3.800000000000068,9.0
2021-07-12,NYC,New York (Central Park),83.4,72.1,76.2,1019.1,8.1,105,19.7,0.394,0.394,92,73.5,95,5.095358333333333,0,0,1,0,0.39999999999997726,11.300000000000011
2021-07-13,NYC,New York (Central Park),76.9,69.4,72.6,1022.8,7.7,85,16.3,0.075,0.075,91,69.7,100,1.1496388888888889,0,0,1,0,3.699999999999932,7.5
2021-07-14,NYC,New York (Central Park),87.0,70.7,76.8,1020.4,9.0,202,22.4,0.031,0.031,84,71.3,78,10.292330555555555,0,1,0,0,-2.3999999999999773,16.299999999999997
2021-07-15,NYC,New York (Central Park),84.7,70.2,78.4,1018.1,8.5,209,17.0,0.004,0.004,80,71.4,43,13.815150000000001,0,1,0,0,-2.2999999999999545,14.5
2021-07-16,NYC,New York (Central Park),90.2,73.7,81.6,1015.8,7.4,241,20.6,0.012,0.012,73,71.3,47,13.727791666666667,0,0,0,1,-2.300000000000068,16.5
2021-07-17,NYC,New York (Central Park),87.4,74.0,79.9,1016.5,11.1,197,22.6,0.378,0.378,83,73.8,87,12.644219444444445,0,1,0,0,0.7000000000000455,13.400000000000006
2021-07-18,NYC,New York (Central Park),83.1,73.0,77.3,1014.1,12.2,235,24.4,0.311,0.311,78,69.4,77,12.482322222222223,0,0,0,1,-2.3999999999999773,10.099999999999994
2021-07-19,NYC,New York (Central Park),81.4,69.4,75.0,1014.3,7.6,307,18.6,0.02,0.02,75,66.1,49,13.321358333333333,0,0,0,1,0.1999999999999318,12.0
2021-07-20,NYC,New York (Central Park),87.6,69.9,78.3,1012.2,8.3,284,16.6,0.0,0.0,73,68.4,12,13.698541666666667,0,0,0,1,-2.099999999999909,17.69999999999999
2021-07-21,NYC,New York (Central Park),81.7,68.2,74.9,1011.8,9.9,319,19.5,0.055,0.055,77,66.9,28,12.6733,1,0,0,0,-0.40000000000009095,13.5
2021-07-22,NYC,New York (Central Park),80.0,63.4,72.1,1017.7,9.5,325,17.7,0.0,0.0,66,59.1,39,13.481461111111111,1,0,0,0,5.900000000000091,16.6
2021-07-23,NYC,New York (Central Park),79.2,63.1,72.0,1019.6,7.0,340,16.8,0.0,0.0,63,57.9,18,13.62111111111111,1,0,0,0,1.8999999999999773,16.1
2021-07-24,NYC,New York (Central Park),80.3,64.8,72.7,1018.5,10.1,159,19.7,0.0,0.0,71,61.9,44,11.757330555555555,0,1,0,0,-1.1000000000000227,15.5
2021-07-25,NYC,New York (Central Park),82.3,68.5,75.5,1012.6,13.0,199,26.8,0.287,0.287,79,68.2,71,8.363647222222223,0,1,0,0,-5.899999999999977,13.799999999999997
2021-07-26,NYC,New York (Central Park),88.4,71.2,78.6,1012.0,8.1,299,15.9,0.0,0.0,69,66.1,59,12.527044444444444,0,0,0,1,-0.6000000000000227,17.200000000000003
2021-07-27,NYC,New York (Central Park),86.6,66.3,76.9,1013.5,12.1,201,24.2,0.008,0.008,67,64.7,25,13.510594444444445,0,1,0,0,1.5,20.299999999999997
2021-07-28,NYC,New York (Central Park),80.0,68.4,73.7,1015.2,10.4,1,21.3,0.028,0.028,73,64.0,22,13.481483333333331,1,0,0,0,1.7000000000000455,11.599999999999994
2021-07-29,NYC,New York (Central Park),77.5,68.6,72.3,1012.9,16.2,184,31.5,1.299,1.299,87,68.1,63,7.311061111111111,0,1,0,0,-2.300000000000068,8.900000000000006
2021-07-30,NYC,New York (Central Park),81.7,64.3,73.2,1009.2,15.0,313,28.4,0.0,0.0,66,60.1,11,13.421116666666666,0,0,0,1,-3.699999999999932,17.400000000000006
2021-07-31,NYC,New York (Central Park),78.0,58.0,67.7,1014.8,10.4,301,21.0,0.0,0.0,62,53.7,8,13.389938888888889,0,0,0,1,5.599999999999909,20.0
2021-08-01,NYC,New York (Central Park),75.8,61.9,70.1,1012.1,12.3,170,24.4,0.031,0.031,73,60.7,52,12.150866666666667,0,1,0,0,-2.699999999999932,13.899999999999999
2021-08-02,NYC,New York (Central Park),79.4,62.9,70.7,1014.0,11.4,315,23.3,0.0,0.0,67,57.8,16,13.325769444444443,1,0,0,0,1.8999999999999773,16.500000000000007
2021-08-03,NYC,New York (Central Park),75.6,59.6,69.0,1019.4,6.6,15,13.2,0.0,0.0,65,56.3,89,3.373675,1,0,0,0,5.399999999999977,15.999999999999993
2021-08-04,NYC,New York (Central Park),75.8,63.4,69.7,1019.7,8.5,55,17.0,0.004,0.004,73,60.3,97,2.011525,0,0,1,0,0.3000000000000682,12.399999999999999
2021-08-05,NYC,New York (Central Park),80.8,63.3,71.2,1018.8,8.2,2,16.8,0.004,0.004,76,62.9,50,8.565633333333333,1,0,0,0,-0.900000000000091,17.5
2021-08-06,NYC,New York (Central Park),84.0,63.3,75.1,1020.1,11.2,190,23.7,0.0,0.0,68,63.4,29,13.191127777777778,0,1,0,0,1.3000000000000682,20.700000000000003
2021-08-07,NYC,New York (Central Park),85.4,67.7,76.3,1017.9,15.0,197,28.0,0.004,0.004,65,63.4,94,11.229733333333334,0,1,0,0,-2.2000000000000455,17.700000000000003
2021-08-08,NYC,New York (Central Park),73.1,66.9,69.8,1018.3,12.4,36,22.4,0.5,0.5,81,63.7,96,6.672697222222222,1,0,0,0,0.39999999999997726,6.199999999999989
2021-08-09,NYC,New York (Central Park),79.1,68.2,73.2,1020.0,10.7,38,21.5,0.039,0.039,84,67.9,82,9.972916666666666,1,0,0,0,1.7000000000000455,10.899999999999991
2021-08-10,NYC,New York (Central Park),81.1,68.7,75.5,1019.7,11.2,171,22.4,0.169,0.169,89,71.7,72,9.495405555555555,0,1,0,0,-0.2999999999999545,12.399999999999991
2021-08-11,NYC,New York (Central Park),88.1,73.7,80.1,1016.0,14.7,207,27.7,0.091,0.091,83,74.0,64,12.158366666666668,0,1,0,0,-3.7000000000000455,14.399999999999991
2021-08-12,NYC,New York (Central Park),95.3,73.6,83.1,1015.0,13.0,220,29.5,0.0,0.0,71,71.8,41,12.471055555555557,0,1,0,0,-1.0,21.700000000000003
2021-08-13,NYC,New York (Central Park),91.8,76.6,83.5,1016.1,11.3,215,21.7,0.0,0.0,70,72.0,45,12.164836111111113,0,1,0,0,1.1000000000000227,15.200000000000003
2021-08-14,NYC,New York (Central Park),88.4,74.9,80.6,1017.6,10.5,291,20.4,0.098,0.098,70,69.6,68,11.000733333333333,0,0,0,1,1.5,13.5
2021-08-15,NYC,New York (Central Park),82.1,68.0,74.5,1021.7,10.3,27,20.6,0.0,0.0,56,57.4,70,12.261205555555554,1,0,0,0,4.100000000000023,14.099999999999994
2021-08-16,NYC,New York (Central Park),79.9,67.8,73.2,1022.4,11.0,127,21.0,0.0,0.0,69,62.4,82,8.218375,0,0,1,0,0.6999999999999318,12.100000000000009
2021-08-17,NYC,New York (Central Park),79.5,72.0,74.8,1022.2,12.6,158,24.4,0.063,0.063,76,66.6,96,6.586663888888889,0,1,0,0,-0.1999999999999318,7.5
2021-08-18,NYC,New York (Central Park),80.6,69.9,76.0,1021.2,15.6,149,29.1,0.11,0.11,88,72.0,94,5.217902777777778,0,1,0,0,-1.0,10.699999999999989
2021-08-19,NYC,New York (Central Park),86.3,74.1,79.4,1013.0,16.3,229,33.1,0.413,0.413,78,71.4,81,10.895094444444444,0,0,0,1,-8.200000000000045,12.200000000000003
2021-08-20,NYC,New York (Central Park),80.4,71.5,76.2,1012.0,7.1,314,13.6,0.043,0.043,79,69.2,94,1.994825,0,0,0,1,-1.0,8.900000000000006
2021-08-21,NYC,New York (Central Park),81.0,73.2,76.6,1012.5,8.9,106,18.3,0.031,0.031,86,71.9,88,5.428194444444444,0,0,1,0,0.5,7.799999999999997
2021-08-22,NYC,New York (Central Park),75.0,72.4,73.6,1009.6,13.1,290,23.3,2.28,2.28,93,71.6,100,0.0,0,0,0,1,-2.8999999999999773,2.5999999999999943
2021-08-23,NYC,New York (Central Park),83.6,71.6,76.1,1007.4,17.0,233,30.6,1.354,1.354,85,71.0,57,10.022252777777778,0,0,0,1,-2.2000000000000455,12.0
2021-08-24,NYC,New York (Central Park),87.1,71.3,78.4,1013.5,8.6,292,17.4,0.0,0.0,75,69.1,4,12.092822222222223,0,0,0,1,6.100000000000023,15.799999999999997
2021-08-25,NYC,New York (Central Park),88.1,68.1,78.9,1018.7,6.3,269,11.6,0.0,0.0,74,69.2,33,12.093105555555555,0,0,0,1,5.2000000000000455,20.0
2021-08-26,NYC,New York (Central Park),89.2,73.1,80.4,1018.9,9.2,228,18.1,0.004,0.004,79,73.1,14,12.069016666666666,0,0,0,1,0.1999999999999318,16.10000000000001
2021-08-27,NYC,New York (Central Park),89.9,74.1,80.7,1018.4,5.9,306,13.9,0.055,0.055,80,73.6,35,11.216691666666666,0,0,0,1,-0.5,15.800000000000011
2021-08-28,NYC,New York (Central Park),78.2,68.3,72.7,1023.2,14.6,67,28.0,0.154,0.154,84,67.4,92,4.372272222222223,0,0,1,0,4.800000000000068,9.900000000000006
2021-08-29,NYC,New York (Central Park),76.1,67.4,71.5,1021.6,8.5,100,15.9,0.098,0.098,84,66.4,89,0.0,0,0,1,0,-1.6000000000000227,8.699999999999989
2021-08-30,NYC,New York (Central Park),83.6,71.0,76.2,1012.0,9.1,233,21.0,0.154,0.154,88,72.1,66,8.1338,0,0,0,1,-9.600000000000023,12.599999999999994
2021-08-31,NYC,New York (Central Park),83.3,70.1,75.9,1008.6,9.7,298,18.6,0.0,0.0,75,66.7,95,8.907863888888889,0,0,0,1,-3.3999999999999773,13.200000000000003
2021-09-01,NYC,New York (Central Park),72.8,64.3,69.8,1006.6,26.8,38,51.9,5.091,5.091,90,66.7,100,0.0,1,0,0,0,-2.0,8.5
2021-09-02,NYC,New York (Central Park),76.1,58.9,66.5,1009.5,26.7,342,50.1,0.669,0.669,66,54.0,31,11.992369444444444,1,0,0,0,2.8999999999999773,17.199999999999996
2021-09-03,NYC,New York (Central Park),71.3,57.1,64.6,1016.8,9.0,321,18.8,0.0,0.0,69,53.9,25,10.532758333333334,1,0,0,0,7.2999999999999545,14.199999999999996
2021-09-04,NYC,New York (Central Park),77.4,58.0,67.4,1015.9,9.6,284,16.8,0.0,0.0,73,57.7,55,11.939827777777777,0,0,0,1,-0.8999999999999773,19.400000000000006
2021-09-05,NYC,New York (Central Park),76.0,62.4,69.5,1010.8,9.6,205,26.4,0.039,0.039,83,64.1,86,5.602475,0,1,0,0,-5.100000000000023,13.600000000000001
2021-09-06,NYC,New York (Central Park),80.3,64.1,72.1,1009.5,12.2,275,23.5,0.0,0.0,75,62.3,30,11.886655555555555,0,0,0,1,-1.2999999999999545,16.200000000000003
2021-09-07,NYC,New York (Central Park),78.6,59.4,69.3,1014.0,7.8,255,15.9,0.0,0.0,71,58.4,5,11.859597222222224,0,0,0,1,4.5,19.199999999999996
2021-09-08,NYC,New York (Central Park),79.5,67.3,73.6,1010.7,16.6,187,34.7,0.071,0.071,77,65.9,42,11.269044444444443,0,1,0,0,-3.2999999999999545,12.200000000000003
2021-09-09,NYC,New York (Central Park),71.2,66.9,69.8,1008.1,10.9,279,24.4,0.681,0.681,92,67.4,96,0.0,0,0,0,1,-2.6000000000000227,4.299999999999997
2021-09-10,NYC,New York (Central Park),73.2,60.8,66.7,1012.6,15.1,315,29.3,0.0,0.0,66,54.1,6,11.776894444444444,1,0,0,0,4.5,12.400000000000006
2021-09-11,NYC,New York (Central Park),76.4,55.2,66.6,1020.8,10.3,241,21.3,0.0,0.0,66,53.8,20,11.748919444444445,0,0,0,1,8.199999999999932,21.200000000000003
2021-09-12,NYC,New York (Central Park),83.9,65.0,73.5,1018.0,15.1,233,29.1,0.0,0.0,69,62.2,39,11.711908333333334,0,0,0,1,-2.7999999999999545,18.900000000000006
2021-09-13,NYC,New York (Central Park),83.9,70.5,76.6,1016.2,12.5,280,22.8,0.051,0.051,71,66.1,67,10.45202777777778,0,0,0,1,-1.7999999999999545,13.400000000000006
2021-09-14,NYC,New York (Central Park),78.7,66.2,71.6,1017.3,11.2,139,22.1,0.0,0.0,81,64.9,78,11.549802777777778,0,1,0,0,1.099999999999909,12.5
2021-09-15,NYC,New York (Central Park),85.3,69.2,76.3,1014.7,13.4,193,25.3,0.012,0.012,78,68.7,76,11.578538888888888,0,1,0,0,-2.599999999999909,16.099999999999994
2021-09-16,NYC,New York (Central Park),74.9,66.3,70.4,1021.7,11.7,40,23.5,0.161,0.161,85,65.6,90,5.679983333333333,1,0,0,0,7.0,8.600000000000009
2021-09-17,NYC,New York (Central Park),74.4,68.1,70.8,1022.6,12.6,58,24.2,0.035,0.035,90,67.7,87,3.161113888888889,0,0,1,0,0.8999999999999773,6.300000000000011
2021-09-18,NYC,New York (Central Park),80.7,66.6,73.3,1017.3,9.1,346,16.1,0.008,0.008,82,67.2,40,10.590844444444445,1,0,0,0,-5.300000000000068,14.100000000000009
2021-09-19,NYC,New York (Central Park),74.4,62.2,68.2,1021.0,10.9,2,22.1,0.0,0.0,68,56.5,4,11.399513888888889,1,0,0,0,3.7000000000000455,12.200000000000003
2021-09-20,NYC,New York (Central Park),73.5,58.8,65.6,1026.7,10.6,118,21.3,0.0,0.0,79,58.3,25,11.21605,0,0,1,0,5.7000000000000455,14.700000000000003
